N,P,K,temperature,humidity,pH,rainfall,label,category
90.77,70.23,61.56,27.48,55.61,6.29,100.27,Sunflower,Oilseeds
58.75,41.51,96.97,28.42,64.0,6.35,80.43,Sweet Potato,Vegetables
72.22,53.29,86.9,21.45,77.01,6.58,138.1,Passion Fruit,Fruits
79.07,57.35,92.12,22.18,65.87,7.32,113.05,Avocado,Fruits
52.24,35.13,58.59,13.78,58.83,6.4,61.29,Radish,Vegetables
69.28,50.54,77.03,12.79,64.28,6.54,93.26,Plum,Fruits
83.66,29.36,40.33,30.93,62.07,6.83,41.17,Sorghum,Cereals & Grains
57.62,31.03,26.75,22.84,67.25,6.51,91.19,Niger Seed,Oilseeds
89.58,51.02,61.05,28.97,70.14,6.8,56.11,Okra,Vegetables
57.89,39.89,44.0,16.69,50.47,7.07,54.84,Linseed,Oilseeds
92.49,52.66,75.16,10.36,64.04,7.56,49.11,Kale,Vegetables
64.8,36.76,102.47,28.03,66.49,6.06,82.22,Sweet Potato,Vegetables
68.74,41.92,94.6,14.11,62.33,6.23,62.34,Parsnip,Vegetables
85.74,54.14,85.54,23.96,69.41,7.23,104.78,Avocado,Fruits
86.87,46.69,62.33,30.81,71.63,6.74,58.06,Okra,Vegetables
82.53,58.59,83.37,25.87,66.18,6.72,130.49,Papaya,Fruits
75.24,46.46,45.57,11.69,62.9,5.9,66.73,Oats,Cereals & Grains
43.38,34.66,30.41,25.53,63.05,6.91,91.5,Niger Seed,Oilseeds
63.46,53.41,86.17,25.49,70.26,5.95,128.82,Longan,Fruits
64.41,29.64,60.68,20.49,70.23,6.45,97.53,Mulberry,Fruits
37.15,34.98,34.79,20.06,57.99,7.01,47.7,Fennel,Spices & Herbs
24.64,47.21,30.04,28.03,65.14,7.02,100.37,Pigeon Pea,Pulses & Legumes
34.57,56.11,71.11,27.48,64.9,6.61,89.1,Soybean,Pulses & Legumes
110.62,43.88,80.74,26.45,74.98,6.53,108.23,Napier Grass,Fodder Crops
75.09,46.02,92.7,13.62,61.09,6.36,123.15,Apple,Fruits
88.95,42.28,47.12,25.46,67.59,6.87,94.33,Kenaf,Fiber Crops
119.38,48.22,79.38,20.36,54.53,6.82,83.95,Artichoke,Vegetables
59.02,42.97,82.5,20.0,85.94,5.68,237.77,Cocoa,Plantation Crops
156.83,55.52,101.94,33.36,73.16,6.86,132.83,Sugarcane,Cash Crops
124.11,60.87,78.4,23.04,59.38,6.87,87.43,Sweet Corn,Vegetables
89.15,71.19,112.46,25.18,62.51,6.38,85.59,Tomato,Vegetables
43.32,28.27,65.83,36.21,35.26,7.98,27.66,Date Palm,Plantation Crops
84.36,51.73,86.02,19.16,63.64,6.66,48.71,Kohlrabi,Vegetables
112.96,68.93,95.83,14.39,64.55,7.18,78.99,Cauliflower,Vegetables
80.91,53.55,83.95,26.7,53.57,6.16,71.36,Mango,Fruits
68.51,42.12,87.35,13.41,65.93,6.93,54.71,Parsnip,Vegetables
46.63,31.76,31.67,20.65,47.98,7.65,40.24,Cumin,Spices & Herbs
72.91,50.1,61.56,12.8,73.03,6.01,68.79,Strawberry,Fruits
59.02,31.72,32.13,34.59,50.05,6.33,35.76,Millet,Cereals & Grains
55.87,47.43,60.47,13.69,62.97,6.6,65.49,Lettuce,Vegetables
77.73,43.5,86.77,21.76,64.29,6.25,70.85,Tobacco,Cash Crops
22.32,31.57,31.28,33.48,43.06,6.62,39.4,Moth Bean,Pulses & Legumes
62.29,40.07,92.18,19.83,91.61,6.12,282.68,Cocoa,Plantation Crops
21.01,44.3,44.26,25.36,59.24,6.27,70.05,Lima Bean,Pulses & Legumes
68.55,41.47,79.35,14.3,58.89,6.63,57.13,Endive,Vegetables
83.85,59.67,81.63,23.53,68.04,6.98,122.94,Avocado,Fruits
43.63,36.6,43.34,33.23,52.92,6.09,34.82,Sisal,Fiber Crops
22.83,44.93,46.25,23.43,61.67,6.37,63.12,Lima Bean,Pulses & Legumes
85.17,48.19,85.74,25.27,64.37,6.19,70.84,Tobacco,Cash Crops
56.51,45.29,65.68,30.86,78.87,6.84,88.78,Bitter Gourd,Vegetables
48.6,18.6,28.43,15.9,48.36,6.52,37.69,Teff,Cereals & Grains
81.1,59.44,77.59,25.36,75.05,5.5,145.04,Turmeric,Cash Crops
25.16,31.23,36.72,35.49,44.45,7.94,51.99,Neem,Plantation Crops
75.82,48.45,72.28,26.1,65.72,6.84,81.59,Pumpkin,Vegetables
70.84,45.84,73.81,21.88,76.21,6.43,135.84,Passion Fruit,Fruits
68.25,55.18,70.39,11.97,67.61,6.08,63.99,Strawberry,Fruits
60.04,38.8,93.21,27.77,66.4,6.2,85.08,Sweet Potato,Vegetables
76.39,37.85,39.82,16.43,56.98,5.9,62.95,Rye,Cereals & Grains
71.96,30.09,45.03,30.52,56.51,6.08,41.45,Sorghum,Cereals & Grains
124.2,58.58,82.35,23.44,52.17,6.61,76.91,Sweet Corn,Vegetables
77.25,64.14,75.36,25.92,74.06,5.96,133.67,Turmeric,Cash Crops
73.41,52.58,69.79,12.67,61.78,6.94,120.67,Pear,Fruits
25.41,49.16,41.65,17.17,55.76,6.95,60.27,Lentil,Pulses & Legumes
54.38,45.97,52.74,31.83,51.21,7.05,61.37,Pomegranate,Fruits
74.03,40.73,68.14,21.32,68.87,6.82,93.79,Mulberry,Fruits
76.77,51.45,76.21,12.3,62.46,6.78,120.51,Pear,Fruits
67.77,44.07,75.55,10.67,75.29,5.81,75.77,Raspberry,Fruits
52.73,44.47,77.26,24.51,70.86,6.35,94.57,Mandarin,Fruits
55.86,35.94,33.71,22.99,57.35,6.43,68.87,Coriander,Spices & Herbs
90.11,52.17,81.52,15.33,69.54,6.98,65.89,Celery,Spices & Herbs
30.6,51.81,33.19,22.9,69.14,7.05,116.27,Pigeon Pea,Pulses & Legumes
40.93,29.96,31.78,19.99,46.4,7.99,44.77,Cumin,Spices & Herbs
34.49,51.34,34.07,25.01,63.22,6.86,73.57,Green Gram,Pulses & Legumes
52.33,32.44,39.18,28.49,74.4,6.07,240.34,Nutmeg,Cash Crops
71.84,51.07,80.16,27.85,68.56,6.3,99.18,Mandarin,Fruits
36.06,54.03,29.87,26.53,74.43,6.22,90.99,Black Gram,Pulses & Legumes
77.24,54.7,70.87,18.85,71.64,6.53,84.64,Mint,Spices & Herbs
60.66,41.21,43.08,14.84,51.89,6.91,55.31,Linseed,Oilseeds
81.75,58.64,82.47,23.43,76.7,6.18,163.31,Turmeric,Cash Crops
41.82,33.78,39.63,31.7,78.22,5.88,163.55,Cinnamon,Cash Crops
124.6,57.53,135.14,30.66,74.31,6.14,129.0,Banana,Fruits
67.21,49.65,71.96,23.14,81.69,6.27,142.83,Jackfruit,Fruits
33.46,51.92,59.01,24.21,51.97,7.22,60.86,Alfalfa,Fodder Crops
46.53,31.14,69.3,26.28,55.65,6.57,66.16,Fig,Fruits
40.1,32.67,50.03,34.45,57.89,7.37,66.96,Tamarind,Plantation Crops
61.98,34.39,29.96,11.75,50.67,7.15,52.28,Quinoa,Cereals & Grains
113.37,40.75,83.25,26.13,73.45,6.67,109.33,Napier Grass,Fodder Crops
89.09,71.51,63.35,21.46,60.79,6.61,89.39,Sunflower,Oilseeds
99.35,53.87,42.2,28.07,76.83,6.56,221.65,Rice,Cereals & Grains
53.42,35.14,34.8,23.35,58.75,6.36,66.56,Coriander,Spices & Herbs
60.65,58.81,82.0,22.69,53.57,7.08,68.36,Garlic,Vegetables
96.43,65.73,99.41,13.36,67.73,6.77,70.03,Cabbage,Vegetables
70.36,43.92,87.84,20.9,82.76,5.62,241.61,Cocoa,Plantation Crops
131.95,69.25,182.24,26.73,86.94,6.35,219.0,Oil Palm,Plantation Crops
26.91,47.96,40.21,18.58,51.56,6.73,62.68,Lentil,Pulses & Legumes
72.11,46.04,41.94,10.6,54.13,5.81,73.56,Oats,Cereals & Grains
68.89,57.43,76.36,18.82,60.16,7.19,63.59,Garlic,Vegetables
112.41,52.66,135.93,32.79,79.82,5.76,140.03,Banana,Fruits
68.16,41.17,67.52,14.66,66.14,6.39,52.03,Lettuce,Vegetables
61.51,36.0,74.13,31.92,72.57,6.53,90.81,Ridgegourd,Vegetables
35.58,34.61,37.87,22.05,53.86,6.81,36.61,Fenugreek,Spices & Herbs
93.83,49.77,68.04,30.13,71.18,6.59,48.71,Okra,Vegetables
84.48,48.9,99.2,17.65,68.91,6.31,65.11,Celery Root,Vegetables
51.83,42.17,46.38,27.18,57.64,6.57,67.38,Dragon Fruit,Fruits
85.93,44.16,107.35,29.04,79.82,6.49,153.22,Colocasia,Vegetables
69.6,60.11,84.76,23.21,69.11,7.35,61.76,Zucchini,Vegetables
67.21,64.44,64.93,21.31,60.4,6.83,63.49,Garlic,Vegetables
85.1,48.06,97.42,28.16,74.61,6.07,156.34,Taro,Vegetables
67.11,38.84,87.47,25.47,76.53,6.15,224.41,Mangosteen,Fruits
40.02,31.41,28.25,18.29,40.93,8.29,48.06,Ajwain,Spices & Herbs
65.1,43.18,82.95,13.78,76.11,6.06,83.46,Raspberry,Fruits
65.07,34.19,73.35,14.46,59.74,6.61,49.93,Turnip,Vegetables
65.61,42.84,96.89,27.9,64.49,5.92,78.92,Sweet Potato,Vegetables
81.62,48.83,86.85,29.34,74.27,6.14,149.06,Colocasia,Vegetables
69.48,45.66,84.92,25.81,78.57,6.61,164.88,Rambutan,Fruits
104.6,70.22,77.12,23.86,60.06,6.32,75.57,Brinjal,Vegetables
79.8,43.42,65.46,23.61,60.85,6.17,75.08,Tobacco,Cash Crops
57.08,29.78,33.85,28.32,62.17,6.37,91.46,Niger Seed,Oilseeds
100.68,53.88,75.06,24.19,62.18,6.71,76.64,Chilli,Spices & Herbs
114.74,65.8,109.6,17.33,61.45,6.79,53.66,Cauliflower,Vegetables
72.93,41.98,82.6,21.92,83.43,6.68,135.79,Coffee,Cash Crops
65.35,50.16,76.84,25.37,82.79,6.51,162.64,Jackfruit,Fruits
38.74,33.84,45.43,28.91,55.58,5.8,51.54,Moringa,Plantation Crops
86.23,63.32,86.66,27.08,76.65,7.07,66.37,Cucumber,Vegetables
67.12,45.78,71.96,13.6,61.66,6.41,60.06,Endive,Vegetables
117.3,51.76,143.25,32.75,75.62,5.88,127.12,Banana,Fruits
38.96,29.56,24.92,30.32,38.33,6.47,46.6,Sesame,Oilseeds
56.83,33.99,77.73,15.63,61.13,6.61,50.7,Turnip,Vegetables
84.23,38.85,67.22,13.79,64.21,6.17,73.23,Swiss Chard,Vegetables
38.39,38.04,41.14,21.45,59.3,6.92,38.92,Fenugreek,Spices & Herbs
45.42,35.09,63.41,40.15,36.7,8.54,21.66,Date Palm,Plantation Crops
62.89,45.35,50.57,24.35,53.39,6.54,83.87,Castor,Oilseeds
57.81,41.56,53.2,20.32,74.87,6.36,69.05,Basil,Spices & Herbs
42.55,30.97,28.69,18.25,48.44,7.78,45.33,Ajwain,Spices & Herbs
70.17,49.06,106.0,12.36,59.18,7.19,43.65,Beetroot,Vegetables
69.27,47.95,104.79,28.38,78.0,6.54,192.24,Arecanut,Plantation Crops
55.07,50.35,68.87,12.31,61.43,6.51,46.1,Lettuce,Vegetables
76.13,37.66,47.94,30.23,54.43,6.44,41.94,Sorghum,Cereals & Grains
80.66,55.84,94.64,22.75,70.64,7.26,139.53,Avocado,Fruits
65.53,51.69,82.57,14.1,61.82,6.73,89.47,Peach,Fruits
68.62,38.89,95.12,25.5,72.2,5.76,150.25,Pineapple,Fruits
68.82,55.06,84.8,26.37,73.63,6.43,76.47,Mandarin,Fruits
72.74,41.18,104.33,13.8,67.16,6.94,58.43,Beetroot,Vegetables
99.68,78.15,104.28,23.89,68.15,6.35,81.24,Tomato,Vegetables
41.62,22.73,24.91,30.94,39.46,6.23,55.68,Sesame,Oilseeds
73.54,49.45,65.11,20.92,75.99,6.86,73.45,Mint,Spices & Herbs
50.24,40.91,73.45,35.01,51.61,6.26,80.91,Fig,Fruits
99.7,66.5,96.19,14.03,67.56,6.34,56.3,Cabbage,Vegetables
142.88,51.29,113.9,33.27,78.78,6.97,170.05,Sugarcane,Cash Crops
100.41,51.89,58.81,22.9,61.56,7.37,66.98,Hemp,Fiber Crops
27.88,49.68,53.64,24.31,52.74,6.99,62.55,Chickpea,Pulses & Legumes
66.9,48.08,69.47,25.91,51.14,6.62,75.93,Watermelon,Fruits
62.19,50.28,97.37,14.39,61.78,6.55,49.96,Carrot,Vegetables
78.84,54.05,84.28,18.56,64.89,6.43,67.51,Leek,Vegetables
58.6,40.46,48.74,25.8,84.92,6.36,195.75,Vanilla,Cash Crops
79.41,29.61,39.29,29.68,61.48,6.38,40.37,Sorghum,Cereals & Grains
69.24,51.17,38.9,11.77,58.02,6.49,70.15,Mustard,Oilseeds
66.88,47.43,127.85,32.52,87.01,6.66,172.51,Coconut,Fruits
64.74,37.09,88.63,13.47,61.55,6.47,38.39,Turnip,Vegetables
66.6,53.94,99.31,11.63,54.81,6.37,65.63,Carrot,Vegetables
67.8,55.06,103.25,13.66,57.13,6.1,64.37,Carrot,Vegetables
26.61,30.17,29.96,29.11,46.22,6.72,33.82,Moth Bean,Pulses & Legumes
62.94,44.79,86.93,26.5,77.69,6.25,229.78,Mangosteen,Fruits
104.04,64.85,94.87,15.87,62.34,7.11,78.63,Asparagus,Vegetables
117.44,63.21,102.7,15.29,60.54,6.94,67.95,Cauliflower,Vegetables
45.84,34.1,50.96,29.22,51.56,6.27,65.93,Moringa,Plantation Crops
70.88,48.44,74.09,15.91,64.83,6.28,77.92,Peach,Fruits
77.99,60.73,82.04,26.41,83.34,6.12,133.61,Turmeric,Cash Crops
64.5,38.92,91.29,25.39,78.82,6.18,266.98,Mangosteen,Fruits
75.34,44.23,46.22,24.39,78.07,7.05,166.89,Jute,Cash Crops
98.34,70.59,86.28,14.65,61.8,7.22,47.47,Broccoli,Vegetables
119.51,47.8,136.87,31.59,75.18,6.05,136.61,Banana,Fruits
68.95,50.49,65.59,12.74,71.4,6.16,68.51,Strawberry,Fruits
65.35,42.07,73.87,13.84,60.67,6.39,67.47,Endive,Vegetables
46.3,29.98,36.4,19.67,53.51,7.37,52.63,Ajwain,Spices & Herbs
70.83,59.39,78.44,18.7,68.76,6.3,68.5,Leek,Vegetables
81.57,60.0,95.64,29.61,81.71,5.95,164.14,Colocasia,Vegetables
83.18,41.38,44.3,27.84,79.47,6.9,195.41,Jute,Cash Crops
100.13,48.42,48.9,13.52,53.68,7.24,65.44,Canola,Oilseeds
56.47,32.5,69.1,19.45,61.01,6.69,41.29,Turnip,Vegetables
38.91,39.13,33.68,23.37,57.28,6.26,58.28,Dill,Spices & Herbs
85.51,46.65,77.16,21.88,80.0,6.44,143.13,Coffee,Cash Crops
75.98,41.4,91.02,22.56,79.54,5.32,151.93,Pineapple,Fruits
63.88,46.7,83.32,15.34,75.03,5.89,86.47,Raspberry,Fruits
69.5,39.41,71.77,21.29,62.51,6.78,94.64,Mulberry,Fruits
84.09,48.2,80.63,24.48,68.62,7.27,115.81,Avocado,Fruits
38.77,53.3,70.79,27.49,66.03,6.66,106.85,Soybean,Pulses & Legumes
77.61,42.63,104.14,17.16,64.82,7.1,51.56,Beetroot,Vegetables
93.78,48.98,56.06,24.67,59.15,6.75,69.94,Hemp,Fiber Crops
49.68,32.41,41.18,26.04,67.87,6.17,91.61,Cashew,Plantation Crops
80.29,37.55,54.84,20.0,64.56,6.76,103.67,Mulberry,Fruits
33.31,44.91,36.05,29.62,63.32,6.74,69.22,Green Gram,Pulses & Legumes
72.81,51.56,64.84,29.94,64.29,6.93,84.29,Muskmelon,Fruits
71.71,47.59,138.2,31.02,91.71,6.57,167.14,Coconut,Fruits
64.25,48.98,57.71,32.56,85.37,6.46,147.87,Litchi,Fruits
76.2,38.91,48.37,24.25,64.03,6.62,101.72,Kenaf,Fiber Crops
82.03,56.71,57.47,21.84,63.75,6.65,70.95,Zucchini,Vegetables
21.92,57.88,69.49,29.07,63.43,6.54,83.18,Peanut,Pulses & Legumes
67.96,33.63,28.44,13.81,53.13,8.1,59.98,Quinoa,Cereals & Grains
100.52,64.28,96.91,15.86,62.4,7.19,72.31,Asparagus,Vegetables
65.95,53.47,85.93,28.33,59.16,6.42,71.91,Mango,Fruits
73.23,45.07,85.89,16.4,61.37,6.16,117.79,Apple,Fruits
50.71,28.35,52.04,28.54,64.56,5.52,57.03,Moringa,Plantation Crops
74.21,49.18,38.88,12.13,50.14,6.69,69.45,Barley,Cereals & Grains
63.29,40.51,46.82,25.86,53.18,6.43,73.94,Safflower,Oilseeds
67.41,41.77,85.49,19.28,88.23,5.5,265.54,Cocoa,Plantation Crops
102.18,59.41,74.38,24.99,61.47,6.57,88.66,Chilli,Spices & Herbs
74.83,47.39,72.56,28.3,64.7,6.63,91.55,Muskmelon,Fruits
26.04,54.5,45.75,23.93,60.57,6.36,72.18,Runner Bean,Pulses & Legumes
50.91,32.5,62.66,28.41,83.26,5.6,226.38,Rubber,Cash Crops
37.04,58.78,70.78,28.25,65.25,6.53,96.92,Soybean,Pulses & Legumes
56.48,31.72,26.29,27.06,58.5,6.92,77.42,Niger Seed,Oilseeds
75.14,49.34,91.34,27.28,80.19,6.41,209.55,Arecanut,Plantation Crops
47.69,30.05,38.17,24.16,55.17,7.41,43.21,Fennel,Spices & Herbs
37.54,33.03,40.6,31.96,61.3,7.52,56.24,Tamarind,Plantation Crops
74.21,50.61,78.84,15.85,61.78,6.26,101.32,Peach,Fruits
46.19,32.35,33.3,16.34,45.93,7.91,31.38,Cumin,Spices & Herbs
39.29,25.52,30.62,19.34,51.98,7.72,47.37,Ajwain,Spices & Herbs
41.27,36.07,26.28,19.64,48.32,8.0,36.53,Cumin,Spices & Herbs
73.03,50.49,84.35,27.2,70.59,6.12,122.25,Longan,Fruits
81.85,59.18,74.45,27.55,75.09,6.56,142.64,Ginger,Cash Crops
110.51,53.63,94.73,17.76,63.12,7.14,73.58,Artichoke,Vegetables
67.84,64.81,73.44,18.98,60.9,7.02,61.85,Garlic,Vegetables
89.17,62.0,104.53,19.52,71.58,6.9,98.55,Kiwi,Fruits
20.75,42.1,42.92,30.2,48.05,6.6,69.83,Cowpea,Pulses & Legumes
75.89,44.39,78.93,19.38,78.75,6.55,130.47,Coffee,Cash Crops
94.74,41.97,53.17,32.25,51.99,6.51,57.74,Sudan Grass,Fodder Crops
46.75,34.77,38.98,16.73,60.11,6.36,60.05,Dill,Spices & Herbs
37.35,29.42,38.67,31.33,53.66,7.0,69.47,Tamarind,Plantation Crops
30.73,48.86,45.07,20.52,50.03,6.41,43.83,Lentil,Pulses & Legumes
56.25,40.17,74.2,26.49,52.17,6.39,81.51,Watermelon,Fruits
73.55,57.85,99.84,12.48,58.48,6.37,58.7,Carrot,Vegetables
107.23,69.24,100.33,14.37,61.35,6.87,58.6,Cauliflower,Vegetables
63.61,50.38,82.49,13.55,74.47,5.84,77.62,Raspberry,Fruits
63.35,38.82,97.3,26.98,68.14,6.08,82.27,Sweet Potato,Vegetables
85.48,54.57,101.08,19.06,67.94,6.56,93.32,Kiwi,Fruits
86.56,57.99,76.89,13.08,71.67,6.93,59.14,Celery,Spices & Herbs
64.62,33.38,53.98,20.66,71.92,6.67,74.21,Basil,Spices & Herbs
68.36,33.21,43.11,30.03,60.87,6.5,41.55,Sorghum,Cereals & Grains
76.34,60.05,79.32,28.35,73.94,6.81,66.23,Cucumber,Vegetables
39.26,27.48,43.46,28.29,79.44,6.31,175.35,Cinnamon,Cash Crops
80.65,66.81,60.58,21.35,71.0,7.1,67.6,Zucchini,Vegetables
91.63,51.95,71.83,14.34,67.6,6.28,61.81,Celery,Spices & Herbs
65.51,38.06,44.01,20.0,48.74,6.12,58.52,Safflower,Oilseeds
61.62,39.46,70.75,32.68,74.85,6.72,93.43,Ridgegourd,Vegetables
61.85,50.18,65.46,16.03,61.54,6.57,57.89,Lettuce,Vegetables
47.21,31.9,39.93,27.81,76.41,5.95,173.53,Nutmeg,Cash Crops
37.58,26.72,65.91,12.97,72.26,4.65,61.01,Blueberry,Fruits
37.07,66.56,62.38,26.29,70.97,6.55,94.74,Soybean,Pulses & Legumes
135.87,63.66,183.71,26.91,84.25,6.46,220.42,Oil Palm,Plantation Crops
26.13,49.58,43.86,16.57,56.02,6.26,61.85,Lentil,Pulses & Legumes
91.02,58.26,72.24,22.97,69.41,6.88,101.26,Capsicum,Vegetables
78.21,53.69,96.24,22.66,64.66,6.98,124.86,Avocado,Fruits
55.83,57.0,55.98,15.14,61.72,7.0,82.01,Cherry,Fruits
28.36,55.82,57.35,27.74,70.57,6.41,97.61,Peanut,Pulses & Legumes
48.4,31.68,43.76,19.12,62.98,6.55,56.51,Dill,Spices & Herbs
60.41,51.54,106.21,26.9,84.27,6.37,169.09,Arecanut,Plantation Crops
68.18,30.23,92.09,16.91,61.1,6.9,49.17,Turnip,Vegetables
63.9,44.96,76.49,11.93,59.92,6.73,61.67,Endive,Vegetables
114.62,69.51,107.18,14.59,62.2,7.04,74.43,Cauliflower,Vegetables
61.8,48.29,55.03,33.73,66.32,6.98,73.04,Guava,Fruits
54.22,30.77,43.9,32.0,63.6,6.2,96.21,Cashew,Plantation Crops
54.59,38.11,36.57,16.46,45.08,6.31,68.15,Flax,Fiber Crops
26.18,46.83,34.0,24.61,67.69,7.18,101.76,Pigeon Pea,Pulses & Legumes
70.76,42.17,103.64,15.93,61.15,7.14,51.45,Beetroot,Vegetables
70.23,50.09,65.87,25.96,73.64,6.85,68.52,Pumpkin,Vegetables
46.85,39.14,42.38,28.38,60.22,6.57,68.11,Dragon Fruit,Fruits
144.73,55.53,109.56,30.6,70.21,6.8,173.42,Sugarcane,Cash Crops
57.76,37.75,48.52,16.36,43.43,6.79,51.87,Linseed,Oilseeds
99.74,73.61,109.84,25.8,70.63,6.36,83.78,Tomato,Vegetables
80.68,49.58,80.75,13.08,65.29,6.85,108.73,Pear,Fruits
20.72,57.73,40.9,22.54,57.29,6.26,89.38,Runner Bean,Pulses & Legumes
62.61,46.31,61.9,26.39,79.09,6.28,214.44,Black Pepper,Cash Crops
74.89,52.36,57.72,18.44,62.19,6.84,59.06,Spinach,Vegetables
21.11,48.52,41.11,14.52,52.55,6.61,56.72,Field Pea,Pulses & Legumes
45.64,33.98,28.05,19.31,42.29,7.58,49.64,Cumin,Spices & Herbs
45.46,40.5,51.92,16.6,73.43,6.84,70.54,Gooseberry,Fruits
67.23,61.93,71.45,16.71,53.18,7.15,75.85,Apricot,Fruits
47.03,36.45,49.58,26.17,80.95,6.09,183.79,Vanilla,Cash Crops
73.18,55.11,85.37,28.9,80.26,7.18,177.39,Ginger,Cash Crops
98.24,64.77,96.49,13.26,59.18,7.12,76.01,Asparagus,Vegetables
62.69,42.28,89.86,24.18,76.46,5.93,228.91,Mangosteen,Fruits
84.93,52.27,78.18,20.31,69.06,7.16,114.95,Avocado,Fruits
89.48,52.81,92.58,27.9,74.42,6.2,156.26,Colocasia,Vegetables
69.96,42.3,92.95,17.74,63.59,6.92,80.12,Parsnip,Vegetables
41.93,36.85,51.94,32.52,53.77,6.83,69.51,Dragon Fruit,Fruits
36.46,56.98,30.66,27.89,72.65,6.08,90.65,Black Gram,Pulses & Legumes
121.5,49.57,135.85,27.76,77.83,6.12,133.37,Banana,Fruits
87.35,41.77,65.38,15.05,65.43,6.21,78.67,Swiss Chard,Vegetables
78.15,50.03,83.19,15.87,64.15,6.38,62.69,Leek,Vegetables
36.71,32.85,30.5,18.06,47.89,7.96,50.47,Ajwain,Spices & Herbs
40.34,27.99,34.72,22.82,66.62,7.0,84.58,Niger Seed,Oilseeds
124.39,53.93,93.07,18.73,61.65,6.8,65.95,Artichoke,Vegetables
53.22,38.77,43.81,26.37,77.73,6.0,255.65,Nutmeg,Cash Crops
55.02,43.4,52.94,23.03,51.09,6.63,85.17,Castor,Oilseeds
67.74,53.23,86.41,28.7,49.24,6.58,66.84,Mango,Fruits
75.66,50.98,87.55,26.76,73.99,6.23,123.52,Longan,Fruits
68.67,46.56,97.32,25.78,70.48,5.64,147.62,Pineapple,Fruits
52.26,40.58,61.45,28.71,81.35,6.34,190.47,Black Pepper,Cash Crops
31.07,51.09,59.2,20.57,56.5,7.27,54.21,Alfalfa,Fodder Crops
70.44,42.14,104.75,18.9,64.06,7.58,45.55,Beetroot,Vegetables
62.98,44.45,102.2,19.1,65.73,7.1,53.23,Beetroot,Vegetables
74.07,48.34,70.33,29.79,64.49,6.57,94.43,Muskmelon,Fruits
76.5,43.53,40.29,8.9,61.26,6.08,76.61,Oats,Cereals & Grains
38.51,34.88,33.32,21.44,57.87,7.07,60.34,Fennel,Spices & Herbs
87.51,41.11,100.44,26.44,73.56,5.76,178.25,Taro,Vegetables
106.81,62.13,93.36,18.61,62.85,6.75,68.09,Asparagus,Vegetables
60.04,46.6,84.53,20.99,84.98,6.21,251.2,Cocoa,Plantation Crops
87.44,70.0,108.08,24.59,68.85,6.22,85.47,Tomato,Vegetables
73.24,45.58,81.86,27.39,77.58,6.68,170.78,Rambutan,Fruits
62.84,50.18,92.38,26.75,68.28,6.68,108.77,Orange,Fruits
108.43,40.51,87.22,28.33,77.0,6.08,137.56,Napier Grass,Fodder Crops
43.51,35.98,50.43,33.82,56.27,6.23,58.63,Moringa,Plantation Crops
70.78,49.85,70.2,28.95,64.76,6.47,77.19,Muskmelon,Fruits
79.76,73.02,72.64,25.15,69.77,6.63,78.9,Capsicum,Vegetables
61.92,39.26,76.18,33.41,70.55,6.64,103.27,Ridgegourd,Vegetables
125.75,72.54,179.54,28.61,82.95,6.54,217.92,Oil Palm,Plantation Crops
127.18,105.93,118.29,17.55,66.87,5.88,84.07,Potato,Vegetables
77.2,41.33,42.4,28.56,78.5,7.38,189.39,Jute,Cash Crops
64.67,33.2,24.25,14.97,56.9,6.53,41.58,Quinoa,Cereals & Grains
71.86,53.19,76.54,25.56,78.03,6.43,151.24,Jackfruit,Fruits
76.99,50.92,92.18,29.1,79.48,6.74,128.14,Yam,Vegetables
49.78,38.35,40.61,25.54,76.06,5.92,191.99,Nutmeg,Cash Crops
64.27,45.87,83.1,14.89,67.58,6.74,77.93,Plum,Fruits
28.31,57.77,58.5,22.83,76.27,6.34,80.52,Peanut,Pulses & Legumes
46.93,37.18,56.76,33.72,50.93,6.59,79.04,Fig,Fruits
118.22,70.2,83.78,22.4,54.39,6.46,85.01,Maize,Cereals & Grains
79.63,47.0,84.48,14.09,66.61,6.33,131.39,Apple,Fruits
58.06,52.28,74.43,16.09,63.52,6.42,85.6,Peach,Fruits
138.82,68.0,88.38,23.79,56.5,6.38,78.55,Maize,Cereals & Grains
54.84,29.24,52.63,28.03,60.24,6.59,112.44,Cashew,Plantation Crops
67.45,44.14,83.37,14.06,61.08,6.64,65.54,Parsnip,Vegetables
82.48,44.1,81.07,17.48,65.28,6.53,83.68,Swiss Chard,Vegetables
66.33,45.13,90.88,15.79,59.17,6.31,74.45,Parsnip,Vegetables
74.26,43.19,74.42,27.04,79.97,6.71,158.87,Ginger,Cash Crops
48.58,30.67,49.52,31.32,58.8,5.84,64.78,Moringa,Plantation Crops
131.7,72.12,198.12,26.88,81.99,5.91,214.32,Oil Palm,Plantation Crops
66.82,59.61,65.46,11.72,67.35,6.08,51.85,Strawberry,Fruits
67.62,57.44,75.67,12.51,52.39,6.33,98.92,Apricot,Fruits
59.59,36.01,59.26,30.34,69.65,6.38,74.29,Bottle Gourd,Vegetables
53.14,38.21,55.43,21.17,66.74,6.8,74.93,Basil,Spices & Herbs
36.82,29.52,40.68,29.38,62.95,7.17,52.31,Tamarind,Plantation Crops
23.64,33.69,30.83,25.87,44.99,6.27,30.66,Moth Bean,Pulses & Legumes
40.44,30.43,48.21,24.38,74.28,6.54,227.41,Clove,Cash Crops
