N,P,K,temperature,humidity,pH,rainfall,label,category
108.98,50.14,78.14,17.04,62.95,6.99,54.04,Celery,Spices & Herbs
23.58,51.99,48.63,21.44,59.34,6.72,151.04,Peanut,Pulses & Legumes
33.17,62.57,34.27,23.3,72.23,6.33,118.64,Black Gram,Pulses & Legumes
55.06,35.02,46.91,18.45,65.08,7.12,113.61,Mulberry,Fruits
49.71,29.06,53.16,29.19,98.89,5.91,191.32,Vanilla,Cash Crops
56.88,51.92,74.71,11.73,50.72,6.78,80.93,Apricot,Fruits
83.23,56.89,56.39,12.53,39.65,7.17,79.74,Canola,Oilseeds
127.45,60.66,133.87,24.22,80.69,6.58,71.76,Banana,Fruits
110.18,43.4,73.43,31.67,74.37,6.22,124.58,Napier Grass,Fodder Crops
38.78,55.27,57.11,24.48,37.11,7.58,29.63,Alfalfa,Fodder Crops
91.95,60.05,64.69,27.2,57.48,6.76,61.43,Sunflower,Oilseeds
60.83,33.94,69.09,26.6,73.52,6.21,95.33,Pumpkin,Vegetables
65.9,43.88,73.3,14.62,80.13,7.01,126.7,Passion Fruit,Fruits
34.71,29.5,66.1,15.22,83.8,4.52,39.19,Blueberry,Fruits
84.58,49.51,93.9,14.94,69.24,6.1,77.12,Celery,Spices & Herbs
54.84,37.31,23.26,29.79,60.42,7.26,72.06,Niger Seed,Oilseeds
73.55,45.1,98.89,22.36,80.27,7.41,125.1,Kiwi,Fruits
78.54,54.21,55.39,20.39,65.64,7.24,73.56,Swiss Chard,Vegetables
67.75,54.28,54.79,26.62,63.76,6.97,99.77,Castor,Oilseeds
29.65,36.98,55.53,42.86,43.68,7.83,42.49,Cluster Bean,Vegetables
40.38,38.94,73.46,17.26,62.47,6.92,52.7,Leek,Vegetables
80.37,37.85,81.8,28.23,75.96,7.18,124.06,Avocado,Fruits
19.81,51.88,28.34,14.74,46.87,6.58,67.79,Field Pea,Pulses & Legumes
56.17,57.26,61.79,14.32,60.99,6.91,68.64,Cherry,Fruits
91.77,53.21,58.42,29.3,68.7,6.3,45.86,Okra,Vegetables
43.7,33.31,27.24,16.19,69.75,6.51,77.55,Dill,Spices & Herbs
30.78,25.97,70.04,41.62,45.92,7.97,5.0,Date Palm,Plantation Crops
76.08,40.56,82.08,22.09,74.04,5.89,134.33,Apple,Fruits
89.84,26.17,86.19,31.26,88.27,5.7,129.55,Colocasia,Vegetables
38.15,22.82,80.07,23.2,65.58,6.24,157.92,Persimmon,Fruits
95.55,52.45,96.37,14.04,55.05,7.3,53.02,Celery Root,Vegetables
89.3,59.39,82.57,29.81,77.39,6.24,63.09,Cucumber,Vegetables
95.79,67.14,66.32,20.22,67.33,6.05,88.21,Cabbage,Vegetables
99.84,86.31,105.46,10.49,53.72,7.16,65.39,Brussels Sprouts,Vegetables
64.92,45.5,41.93,29.6,73.66,7.52,80.26,Kenaf,Fiber Crops
81.41,51.29,76.36,16.3,60.08,6.69,76.63,Peach,Fruits
90.6,58.14,69.71,27.31,65.57,6.44,115.74,Okra,Vegetables
91.14,54.59,47.34,20.11,62.51,5.97,59.4,Mustard,Oilseeds
94.79,57.28,53.86,28.78,78.48,5.54,250.1,Rice,Cereals & Grains
37.44,41.94,51.19,19.01,50.54,5.51,71.37,Lentil,Pulses & Legumes
55.69,58.61,71.48,24.75,60.74,6.92,73.13,Zucchini,Vegetables
56.22,10.0,73.1,45.0,34.26,7.67,40.91,Date Palm,Plantation Crops
44.24,57.42,66.65,27.82,75.97,6.63,101.56,Bitter Gourd,Vegetables
97.34,62.31,76.77,22.96,79.55,6.31,60.96,Cucumber,Vegetables
34.66,19.09,29.75,25.8,82.64,6.2,152.9,Cinnamon,Cash Crops
83.11,52.63,106.96,29.68,75.18,6.39,143.95,Ginger,Cash Crops
50.44,29.07,42.06,28.95,62.87,7.17,66.24,Amaranth,Cereals & Grains
32.71,31.78,29.97,17.99,47.39,5.98,43.27,Teff,Cereals & Grains
66.03,36.13,79.39,15.02,49.68,7.08,72.18,Grapes,Fruits
77.18,48.48,71.84,18.14,73.42,7.04,207.97,Passion Fruit,Fruits
76.18,32.22,112.92,26.23,80.87,6.42,161.98,Colocasia,Vegetables
47.95,34.71,60.04,24.05,95.93,6.44,201.94,Vanilla,Cash Crops
80.57,22.45,52.82,14.17,52.82,6.0,51.96,Mustard,Oilseeds
31.02,43.38,55.85,19.7,46.83,6.65,75.23,Lentil,Pulses & Legumes
61.73,21.68,46.48,24.07,49.74,6.69,57.5,Moringa,Plantation Crops
39.14,29.02,30.33,18.76,39.88,8.26,45.18,Teff,Cereals & Grains
76.42,30.03,57.38,23.96,61.61,6.44,96.08,Mulberry,Fruits
100.77,46.44,87.93,18.78,59.11,7.1,38.57,Celery Root,Vegetables
76.95,60.43,114.83,8.73,54.96,6.01,83.89,Carrot,Vegetables
92.27,52.41,60.25,28.86,80.43,5.77,201.03,Rice,Cereals & Grains
37.59,63.93,76.19,28.06,67.09,6.68,88.08,Soybean,Pulses & Legumes
55.5,56.67,87.63,20.91,49.51,6.46,50.85,Peach,Fruits
82.13,38.33,91.28,18.81,63.28,7.56,37.3,Beetroot,Vegetables
38.82,32.68,53.77,26.75,53.38,7.06,111.25,Tamarind,Plantation Crops
52.07,41.62,59.16,16.58,66.39,7.84,69.76,Parsnip,Vegetables
117.94,57.99,82.82,22.97,53.14,7.41,67.13,Artichoke,Vegetables
93.64,47.92,88.15,14.81,60.91,7.16,47.28,Celery Root,Vegetables
25.3,69.17,53.22,14.9,71.22,5.85,107.53,Runner Bean,Pulses & Legumes
46.84,43.79,69.55,6.75,68.87,6.36,88.32,Lettuce,Vegetables
48.52,30.8,43.78,30.97,76.4,6.39,187.88,Nutmeg,Cash Crops
66.74,24.93,50.66,28.55,72.98,6.3,115.59,Cashew,Plantation Crops
19.49,55.38,38.2,25.42,75.3,6.13,76.89,Runner Bean,Pulses & Legumes
52.59,41.74,93.38,29.73,66.38,5.88,101.6,Sweet Potato,Vegetables
101.07,83.46,70.05,19.16,59.38,7.44,44.03,Onion,Vegetables
35.05,47.12,68.36,17.09,63.78,8.62,84.61,Berseem,Fodder Crops
126.33,65.91,208.44,25.4,83.53,6.41,178.85,Oil Palm,Plantation Crops
46.88,56.47,68.27,32.68,89.95,6.55,150.92,Litchi,Fruits
52.89,33.27,66.68,12.03,61.91,6.49,50.92,Radish,Vegetables
48.06,38.31,96.65,27.6,67.26,5.42,69.23,Sweet Potato,Vegetables
24.31,54.11,35.32,30.18,74.77,5.85,79.63,Black Gram,Pulses & Legumes
24.87,64.71,39.68,20.12,91.11,7.17,221.87,Vanilla,Cash Crops
89.11,48.0,87.85,22.04,84.33,7.23,70.02,Celery Root,Vegetables
33.61,42.18,45.49,16.22,69.45,8.26,42.67,Fenugreek,Spices & Herbs
81.44,45.0,94.44,32.29,73.93,5.8,169.86,Arecanut,Plantation Crops
63.7,51.79,102.18,20.9,71.03,6.92,67.62,Leek,Vegetables
49.38,34.01,56.91,20.64,64.2,6.97,77.79,Radish,Vegetables
76.14,34.07,36.4,17.85,97.06,5.29,240.41,Tea,Cash Crops
33.59,35.8,29.9,22.6,50.08,7.54,42.27,Ajwain,Spices & Herbs
86.27,52.45,36.32,6.82,54.55,6.79,94.8,Barley,Cereals & Grains
89.18,41.2,135.55,20.98,75.23,6.74,119.84,Coconut,Fruits
87.4,28.6,47.25,20.72,82.76,7.59,251.06,Jute,Cash Crops
46.19,34.03,53.4,40.32,38.9,6.04,51.85,Fig,Fruits
88.34,35.58,48.64,30.54,75.66,7.43,246.78,Jute,Cash Crops
27.3,34.96,37.45,21.11,52.93,5.9,50.91,Fenugreek,Spices & Herbs
14.32,29.96,35.52,21.58,23.4,5.76,10.47,Moth Bean,Pulses & Legumes
72.71,43.49,74.75,29.65,60.1,6.75,81.54,Mandarin,Fruits
98.03,59.02,74.92,29.54,64.79,6.33,67.59,Okra,Vegetables
94.08,35.27,47.46,11.01,47.2,7.02,81.49,Triticale,Cereals & Grains
65.31,58.54,71.6,14.09,48.6,5.88,91.94,Apricot,Fruits
77.48,47.72,79.24,23.36,41.36,6.73,83.79,Tobacco,Cash Crops
49.05,27.81,33.3,28.3,51.71,6.51,49.81,Fennel,Spices & Herbs
62.28,31.57,66.37,30.72,64.8,6.6,80.02,Bottle Gourd,Vegetables
35.55,48.96,72.93,37.91,58.72,6.51,137.72,Peanut,Pulses & Legumes
77.04,27.52,37.2,24.52,57.38,6.94,43.91,Sorghum,Cereals & Grains
48.52,24.99,43.32,32.36,52.87,6.42,78.48,Cashew,Plantation Crops
62.92,18.8,41.32,34.08,49.0,6.7,50.26,Sorghum,Cereals & Grains
38.33,30.84,41.16,23.41,48.23,6.91,18.59,Fenugreek,Spices & Herbs
77.26,53.37,112.5,22.55,63.36,6.92,146.82,Kiwi,Fruits
58.5,41.03,64.42,6.18,55.74,6.63,69.9,Radish,Vegetables
66.96,44.4,87.65,27.14,70.47,6.98,105.45,Taro,Vegetables
122.28,52.88,55.31,24.54,74.39,6.16,181.31,Rice,Cereals & Grains
27.87,35.74,36.62,26.5,22.29,7.92,33.35,Neem,Plantation Crops
52.42,40.31,86.86,21.18,82.47,5.83,80.21,Coffee,Cash Crops
65.89,45.56,106.28,32.27,67.78,6.83,78.47,Sweet Potato,Vegetables
67.82,32.36,91.05,30.23,82.19,6.45,142.74,Arecanut,Plantation Crops
123.46,119.29,120.55,24.48,69.38,5.46,98.1,Potato,Vegetables
57.25,53.81,93.32,27.61,81.01,5.5,152.56,Arecanut,Plantation Crops
61.38,45.85,72.55,38.32,69.93,6.8,67.74,Ridgegourd,Vegetables
68.6,52.05,64.47,21.45,51.32,6.89,115.09,Mulberry,Fruits
54.02,20.37,33.25,35.34,42.55,5.77,40.6,Sesame,Oilseeds
69.09,30.24,20.21,10.33,46.27,6.84,89.4,Quinoa,Cereals & Grains
45.64,32.0,47.62,32.11,66.41,5.44,58.15,Moringa,Plantation Crops
79.05,46.78,57.18,21.2,51.37,6.09,75.55,Hemp,Fiber Crops
75.74,43.98,92.16,14.28,74.65,6.22,93.76,Raspberry,Fruits
40.26,22.35,35.48,26.36,40.1,6.98,45.32,Teff,Cereals & Grains
107.93,78.14,71.94,24.85,53.16,5.52,83.44,Brinjal,Vegetables
86.11,63.11,63.18,28.41,52.36,5.93,65.71,Sunflower,Oilseeds
93.64,68.59,86.74,28.86,66.32,5.91,82.24,Mango,Fruits
86.95,46.4,51.76,13.88,55.53,6.15,57.74,Triticale,Cereals & Grains
95.76,59.21,75.07,22.97,64.87,6.47,71.0,Brinjal,Vegetables
76.66,46.91,53.55,32.4,57.86,6.59,93.62,Muskmelon,Fruits
80.64,51.98,52.31,16.45,71.48,6.62,123.23,Mulberry,Fruits
71.27,34.19,63.49,21.11,74.75,5.47,123.61,Basil,Spices & Herbs
53.31,41.08,83.43,28.45,70.72,5.81,113.36,Ridgegourd,Vegetables
36.11,53.37,62.5,26.3,58.24,7.32,55.18,Persimmon,Fruits
26.2,52.7,57.51,20.18,61.35,7.54,67.73,Berseem,Fodder Crops
67.66,74.72,62.3,25.92,45.27,7.0,88.96,Cotton,Cash Crops
29.74,15.29,28.74,27.78,31.97,6.84,29.93,Millet,Cereals & Grains
61.88,34.59,25.92,19.72,53.81,8.98,88.44,Quinoa,Cereals & Grains
24.6,29.68,31.41,33.53,41.45,6.29,46.56,Moth Bean,Pulses & Legumes
22.87,49.62,45.78,18.67,55.87,6.36,59.87,Lentil,Pulses & Legumes
97.12,42.67,91.27,18.48,42.86,6.16,111.78,Grapefruit,Fruits
78.57,61.1,82.03,24.7,84.91,6.17,185.93,Turmeric,Cash Crops
69.02,51.96,119.82,5.0,65.88,6.69,65.79,Carrot,Vegetables
72.1,41.95,61.5,26.94,83.91,6.15,128.92,Jackfruit,Fruits
89.95,80.67,113.8,15.9,65.82,6.13,66.3,Brussels Sprouts,Vegetables
42.51,30.37,60.58,25.12,82.8,6.82,238.9,Clove,Cash Crops
91.01,66.18,54.41,20.59,47.77,8.45,63.93,Hemp,Fiber Crops
105.49,54.88,80.01,24.25,48.72,6.41,67.55,Maize,Cereals & Grains
34.54,33.95,41.85,34.6,33.59,7.29,32.56,Cluster Bean,Vegetables
68.24,56.34,84.38,10.23,67.23,6.21,70.09,Endive,Vegetables
82.47,37.4,88.26,22.06,84.07,6.6,192.08,Mangosteen,Fruits
44.37,22.59,36.25,21.49,43.68,7.41,44.5,Cumin,Spices & Herbs
59.92,42.69,69.21,26.28,61.64,6.64,121.44,Mulberry,Fruits
66.87,32.99,30.8,25.6,57.41,7.38,52.27,Amaranth,Cereals & Grains
70.46,50.95,84.22,28.15,65.03,6.98,80.26,Muskmelon,Fruits
75.17,43.18,76.51,22.91,82.18,6.08,75.47,Mint,Spices & Herbs
67.91,21.73,38.08,16.01,29.75,6.27,28.91,Linseed,Oilseeds
52.04,43.23,61.72,30.66,74.16,7.34,84.38,Ridgegourd,Vegetables
58.25,37.79,67.74,31.51,72.74,6.54,68.09,Bottle Gourd,Vegetables
88.65,35.08,43.82,11.48,71.45,5.89,70.34,Oats,Cereals & Grains
62.22,62.39,90.78,28.28,87.33,7.36,129.96,Yam,Vegetables
50.22,42.37,64.06,20.29,91.93,7.08,172.27,Cardamom,Cash Crops
83.32,56.36,64.96,14.91,59.61,7.14,48.01,Onion,Vegetables
50.36,46.53,75.88,27.43,71.56,6.53,84.71,Bottle Gourd,Vegetables
73.74,56.78,47.94,29.41,51.76,6.73,65.1,Capsicum,Vegetables
41.08,40.41,84.34,22.93,74.83,5.64,208.83,Mangosteen,Fruits
104.09,44.28,39.64,25.53,81.39,6.83,157.97,Jute,Cash Crops
20.36,51.17,53.0,22.08,52.97,6.0,48.41,Faba Bean,Pulses & Legumes
58.18,67.47,68.42,30.43,62.99,6.72,143.31,Papaya,Fruits
81.37,53.33,73.99,25.63,75.73,6.39,58.65,Cucumber,Vegetables
105.12,75.64,61.86,21.7,55.94,6.25,100.4,Maize,Cereals & Grains
60.96,29.97,49.07,21.72,70.36,6.58,63.75,Safflower,Oilseeds
74.99,35.04,57.51,28.67,80.27,7.89,64.54,Guava,Fruits
101.3,89.45,115.32,12.91,62.1,6.27,77.22,Brussels Sprouts,Vegetables
37.18,35.73,61.71,31.75,61.53,8.94,50.11,Cluster Bean,Vegetables
60.98,48.73,41.85,29.93,55.28,7.18,59.71,Dragon Fruit,Fruits
50.02,55.54,50.17,34.79,47.71,6.25,77.97,Castor,Oilseeds
82.55,61.7,67.63,5.0,49.98,6.7,96.71,Apricot,Fruits
85.03,34.0,47.42,25.9,82.15,5.04,202.96,Tea,Cash Crops
105.19,70.17,64.27,25.99,73.86,7.26,129.16,Papaya,Fruits
67.31,53.51,33.63,28.82,64.31,5.86,51.29,Coriander,Spices & Herbs
53.41,36.8,75.18,11.95,72.01,6.86,43.51,Parsnip,Vegetables
80.63,62.4,38.13,13.97,62.91,6.42,40.77,Mustard,Oilseeds
68.85,46.52,36.69,19.99,60.62,7.46,49.69,Amaranth,Cereals & Grains
88.95,46.61,73.36,20.9,55.81,6.06,72.24,Mulberry,Fruits
56.82,34.97,18.77,14.36,71.25,7.92,46.62,Quinoa,Cereals & Grains
68.21,27.74,72.36,32.91,85.75,6.16,113.39,Cashew,Plantation Crops
64.16,41.55,34.72,30.75,48.42,6.74,51.6,Sisal,Fiber Crops
74.43,41.6,61.62,24.19,67.24,7.0,102.83,Grapefruit,Fruits
81.77,60.22,89.44,19.61,74.17,6.02,60.33,Garlic,Vegetables
74.99,43.92,109.05,18.29,72.41,7.13,127.53,Passion Fruit,Fruits
39.62,24.83,46.46,42.64,41.43,6.59,54.91,Fig,Fruits
49.24,40.4,62.0,21.28,65.0,6.71,66.85,Spinach,Vegetables
28.94,49.81,70.36,29.4,74.89,6.43,82.16,Soybean,Pulses & Legumes
78.85,29.84,75.53,17.24,76.8,6.57,116.01,Mulberry,Fruits
71.13,34.75,44.02,19.93,61.82,6.13,82.81,Basil,Spices & Herbs
25.31,48.69,53.68,37.34,67.5,6.92,70.02,Peanut,Pulses & Legumes
46.36,35.49,96.92,15.01,71.88,3.86,60.72,Blueberry,Fruits
57.66,45.97,72.1,8.71,57.52,6.43,58.89,Lettuce,Vegetables
81.87,57.44,78.33,17.9,70.94,6.42,71.49,Celery Root,Vegetables
73.0,53.9,39.82,13.28,60.59,6.12,48.04,Oats,Cereals & Grains
35.2,56.64,38.94,13.77,59.85,7.0,69.61,Peas,Pulses & Legumes
63.3,23.68,88.57,18.16,62.58,7.14,38.49,Turnip,Vegetables
34.18,46.09,37.56,27.91,60.29,5.91,59.84,Green Gram,Pulses & Legumes
94.4,43.53,88.39,16.72,62.48,6.87,59.36,Leek,Vegetables
59.56,40.83,41.36,16.8,54.86,6.33,75.96,Oats,Cereals & Grains
62.95,44.71,51.77,22.7,60.41,6.4,116.92,Cashew,Plantation Crops
50.57,54.64,84.78,18.83,54.21,6.67,51.86,Lettuce,Vegetables
58.32,37.64,81.1,21.67,70.64,5.91,142.4,Longan,Fruits
60.05,34.76,52.22,14.75,54.67,6.27,42.9,Turnip,Vegetables
66.38,40.48,25.46,18.13,53.97,7.81,24.94,Quinoa,Cereals & Grains
80.46,37.07,72.57,24.53,64.31,6.18,113.47,Mandarin,Fruits
27.06,35.96,45.13,41.83,38.34,8.12,60.57,Neem,Plantation Crops
83.94,30.63,44.84,6.54,55.47,5.89,63.58,Oats,Cereals & Grains
51.28,39.45,67.52,13.89,62.87,6.66,64.0,Radish,Vegetables
73.08,43.0,65.18,32.93,49.9,6.74,70.21,Pomegranate,Fruits
54.41,32.27,28.26,25.45,52.88,6.83,70.69,Teff,Cereals & Grains
74.26,43.1,59.11,10.49,70.77,6.04,60.36,Strawberry,Fruits
73.97,27.82,88.9,22.16,67.06,6.32,99.54,Orange,Fruits
75.71,39.79,88.84,20.07,58.24,5.73,84.53,Grapefruit,Fruits
66.07,35.21,79.3,16.02,68.66,6.19,74.2,Parsnip,Vegetables
17.87,48.84,47.17,23.65,65.39,6.27,69.26,Runner Bean,Pulses & Legumes
38.34,25.43,57.29,19.27,97.31,7.5,149.37,Cardamom,Cash Crops
71.76,45.29,58.35,14.52,65.54,6.67,66.68,Lettuce,Vegetables
93.58,70.56,36.64,10.87,64.51,7.06,39.93,Kale,Vegetables
98.51,40.57,42.49,9.54,62.43,6.79,46.12,Triticale,Cereals & Grains
91.85,57.48,57.84,28.21,49.41,6.78,81.0,Sunflower,Oilseeds
80.59,55.52,52.24,25.53,63.77,7.25,82.22,Hemp,Fiber Crops
73.29,47.47,102.39,14.82,49.3,6.69,45.62,Peach,Fruits
47.0,31.02,62.45,28.28,89.77,6.04,197.1,Vanilla,Cash Crops
63.13,50.53,105.26,17.28,60.77,6.33,56.98,Carrot,Vegetables
157.8,51.43,113.99,40.9,83.1,7.45,249.57,Sugarcane,Cash Crops
28.6,38.57,22.75,32.17,64.36,5.45,74.27,Cowpea,Pulses & Legumes
96.79,58.57,108.06,9.5,59.23,7.62,61.64,Broccoli,Vegetables
47.24,34.25,11.41,22.14,50.77,7.64,11.13,Cumin,Spices & Herbs
77.07,37.55,46.1,24.86,67.72,6.86,81.11,Tobacco,Cash Crops
66.78,54.58,75.73,17.32,61.26,6.17,61.62,Strawberry,Fruits
80.67,64.36,63.39,24.73,52.97,7.34,54.32,Zucchini,Vegetables
50.68,30.36,127.98,24.28,60.53,7.1,71.25,Sweet Potato,Vegetables
74.43,28.15,91.63,24.37,65.32,6.95,54.02,Lemon,Fruits
66.26,38.89,112.2,29.51,70.11,7.45,178.41,Colocasia,Vegetables
34.9,17.09,29.38,27.72,45.28,6.63,38.76,Sesame,Oilseeds
56.42,54.73,63.72,28.04,57.92,6.06,94.21,Soybean,Pulses & Legumes
51.51,30.05,81.28,30.84,71.24,7.03,102.01,Ridgegourd,Vegetables
120.28,47.48,131.03,31.95,69.52,5.18,204.95,Banana,Fruits
51.0,42.7,81.42,17.39,72.58,7.12,52.88,Parsnip,Vegetables
23.57,29.04,45.67,19.21,46.98,6.29,53.44,Field Pea,Pulses & Legumes
55.39,35.98,100.28,12.13,81.85,5.8,72.61,Raspberry,Fruits
40.26,22.48,59.71,33.71,32.16,7.96,18.82,Date Palm,Plantation Crops
101.19,51.45,74.77,30.2,69.31,7.17,34.39,Okra,Vegetables
34.87,23.97,45.04,23.13,70.89,6.92,219.7,Clove,Cash Crops
73.85,35.98,41.98,17.65,87.45,4.91,228.21,Tea,Cash Crops
96.86,56.38,60.98,21.89,65.37,7.09,88.21,Kiwi,Fruits
40.46,37.96,28.65,20.01,47.5,8.17,16.48,Cumin,Spices & Herbs
100.26,45.18,51.65,24.15,59.15,7.34,49.17,Hemp,Fiber Crops
97.71,49.52,115.86,14.46,74.82,5.66,52.12,Celery Root,Vegetables
34.51,35.74,55.89,36.29,60.29,5.7,67.07,Sisal,Fiber Crops
52.82,57.74,71.05,17.44,62.95,6.69,148.59,Plum,Fruits
51.74,20.66,46.94,26.86,64.11,5.49,82.48,Dill,Spices & Herbs
42.02,41.94,63.98,11.46,76.45,7.11,83.8,Gooseberry,Fruits
110.75,57.02,104.73,22.6,65.42,7.67,57.07,Cauliflower,Vegetables
27.95,39.06,49.83,12.32,65.23,8.14,47.37,Berseem,Fodder Crops
25.85,59.12,61.78,13.09,63.11,7.55,67.87,Berseem,Fodder Crops
86.75,53.3,72.35,25.9,70.2,7.04,25.5,Okra,Vegetables
75.91,46.96,48.0,19.58,91.25,5.36,248.99,Tea,Cash Crops
38.97,37.46,38.06,19.78,69.64,7.88,95.45,Niger Seed,Oilseeds
69.4,40.54,51.32,18.17,89.33,5.32,135.39,Tea,Cash Crops
88.79,63.57,72.99,25.34,68.38,6.89,229.33,Turmeric,Cash Crops
145.81,24.98,88.74,27.87,67.47,5.71,86.76,Napier Grass,Fodder Crops
80.97,29.91,71.53,12.33,54.15,6.42,102.33,Grapes,Fruits
62.0,33.26,67.9,28.25,77.43,5.97,108.56,Bitter Gourd,Vegetables
63.72,72.22,90.97,13.34,63.9,6.66,55.65,Cabbage,Vegetables
94.26,67.95,67.41,24.64,76.25,7.07,70.54,Zucchini,Vegetables
50.85,40.24,64.18,23.59,67.17,6.47,82.69,Persimmon,Fruits
65.92,31.9,88.22,20.77,54.71,7.01,104.6,Grapes,Fruits
103.75,64.94,76.94,23.27,67.22,6.59,50.58,Cabbage,Vegetables
70.05,36.83,39.08,20.2,47.86,7.05,47.85,Flax,Fiber Crops
79.52,43.32,85.84,21.28,64.62,6.14,126.86,Grapefruit,Fruits
37.83,51.56,31.47,13.67,49.55,5.89,43.56,Field Pea,Pulses & Legumes
46.84,48.4,40.67,29.16,68.59,7.16,85.47,Dragon Fruit,Fruits
36.0,21.53,44.8,24.72,73.14,6.61,221.16,Clove,Cash Crops
90.95,37.62,81.44,21.86,78.62,6.81,65.24,Celery Root,Vegetables
50.55,39.72,15.28,22.53,65.46,5.59,78.43,Coriander,Spices & Herbs
94.53,40.49,80.93,13.57,57.46,7.11,63.1,Apricot,Fruits
42.31,17.23,97.49,12.14,72.36,4.66,72.91,Blueberry,Fruits
53.06,23.75,67.97,27.71,74.67,4.13,312.14,Rubber,Cash Crops
108.65,30.49,91.83,25.03,74.96,6.18,134.13,Napier Grass,Fodder Crops
40.05,39.23,72.95,30.52,73.06,7.13,85.55,Guava,Fruits
64.51,51.02,77.43,22.38,81.39,4.32,262.35,Cocoa,Plantation Crops
72.51,33.89,86.03,19.13,54.37,7.24,129.07,Apple,Fruits
52.46,46.71,68.21,20.31,59.58,6.5,25.5,Radish,Vegetables
27.27,53.15,64.24,18.85,67.11,8.13,73.96,Berseem,Fodder Crops
49.71,49.27,46.28,24.14,85.34,6.1,187.65,Vanilla,Cash Crops
49.07,23.06,21.38,31.08,66.56,5.72,76.27,Cashew,Plantation Crops
82.21,59.75,77.62,25.43,72.43,6.29,49.81,Okra,Vegetables
105.28,60.88,69.82,22.57,68.83,7.08,96.95,Sweet Corn,Vegetables
90.93,51.82,80.58,22.77,67.71,7.12,56.72,Swiss Chard,Vegetables
37.59,19.11,35.03,27.01,43.62,7.54,99.91,Olive,Fruits
78.25,57.06,69.49,32.31,69.63,7.61,82.05,Guava,Fruits
49.07,37.76,34.31,29.65,71.83,5.91,97.88,Niger Seed,Oilseeds
65.89,73.29,74.29,18.17,59.11,7.41,52.85,Onion,Vegetables
66.35,39.63,69.47,28.25,66.73,6.6,79.51,Bottle Gourd,Vegetables
60.93,37.12,21.09,20.53,44.66,7.2,19.83,Cumin,Spices & Herbs
84.79,61.43,76.99,31.05,75.03,5.92,81.85,Okra,Vegetables
57.23,44.17,72.19,18.73,75.12,6.41,184.41,Litchi,Fruits
93.64,36.11,97.23,15.26,66.82,6.8,58.19,Kohlrabi,Vegetables
34.65,63.22,32.84,31.3,79.24,8.07,67.07,Green Gram,Pulses & Legumes
18.15,13.92,24.69,27.44,57.38,7.38,27.42,Neem,Plantation Crops
35.92,25.87,24.21,28.09,49.02,7.01,49.56,Sesame,Oilseeds
81.05,50.19,95.24,12.86,68.52,6.29,54.49,Kohlrabi,Vegetables
26.93,45.6,32.4,33.61,49.55,5.09,40.43,Moth Bean,Pulses & Legumes
143.98,58.7,168.29,29.27,80.54,6.65,160.22,Oil Palm,Plantation Crops
70.21,25.23,76.98,30.04,55.1,6.2,67.56,Tobacco,Cash Crops
121.52,51.73,95.5,24.29,66.58,6.44,82.92,Sweet Corn,Vegetables
80.89,48.9,68.75,20.4,60.83,7.17,75.71,Peach,Fruits
39.99,61.19,41.01,20.83,66.03,6.63,40.02,Pomegranate,Fruits
83.74,49.69,101.72,37.62,64.25,7.85,157.92,Coconut,Fruits
69.4,48.97,46.81,26.44,82.91,7.45,216.07,Jute,Cash Crops
111.78,43.9,29.64,11.12,48.71,7.08,60.02,Barley,Cereals & Grains
86.39,48.55,95.53,11.51,61.21,6.33,64.73,Cabbage,Vegetables
50.27,41.37,49.47,11.44,51.32,7.08,78.78,Radish,Vegetables
86.79,42.38,35.51,12.76,91.59,4.74,209.78,Tea,Cash Crops
30.58,25.2,46.13,25.78,52.79,7.53,34.48,Cluster Bean,Vegetables
61.07,14.27,72.58,23.05,84.5,7.43,134.28,Pineapple,Fruits
36.32,56.04,47.67,11.71,75.09,6.3,89.6,Peanut,Pulses & Legumes
97.29,65.83,60.61,28.63,46.06,6.9,86.32,Cotton,Cash Crops
77.36,55.83,74.87,18.78,60.68,7.23,60.82,Spinach,Vegetables
52.05,32.69,37.44,29.71,57.5,6.53,43.22,Millet,Cereals & Grains
84.79,37.36,47.28,19.31,62.95,7.65,57.42,Triticale,Cereals & Grains
125.17,46.55,111.15,24.18,66.69,7.79,229.52,Sugarcane,Cash Crops
69.05,59.34,88.33,24.01,59.18,6.52,47.28,Garlic,Vegetables
111.11,57.57,108.26,17.91,55.72,7.34,113.46,Cauliflower,Vegetables
44.97,45.98,57.43,45.0,48.02,9.0,84.95,Fig,Fruits
83.97,26.03,57.23,32.92,95.44,6.68,223.93,Rubber,Cash Crops
56.19,58.95,23.52,33.18,72.34,6.82,74.08,Guava,Fruits
22.7,54.64,32.63,30.08,72.34,6.13,115.59,Black Gram,Pulses & Legumes
64.36,47.65,91.64,26.36,78.24,6.68,131.33,Yam,Vegetables
73.94,25.46,80.04,20.4,62.78,7.31,61.81,Swiss Chard,Vegetables
79.88,37.24,43.49,31.32,34.89,5.98,40.49,Sorghum,Cereals & Grains
85.06,61.8,145.09,17.31,70.62,6.17,89.74,Cabbage,Vegetables
37.64,47.46,58.48,30.63,46.2,6.68,77.33,Cowpea,Pulses & Legumes
63.62,59.73,39.95,18.72,63.36,5.7,73.03,Coriander,Spices & Herbs
51.13,39.36,64.05,27.62,69.45,6.85,92.57,Soybean,Pulses & Legumes
